case,step,Delta,alpha_min,alpha_mean,alpha_std,alpha_max,alpha_gt_0p5_area_fraction,He_current_mean,He_current_std,He_current_max,He_history_mean,He_history_std,He_history_max,mechanics_drive_mean,mechanics_drive_std,mechanics_drive_max,max_He_current_x,max_He_current_y,max_He_history_x,max_He_history_y,max_mechanics_drive_x,max_mechanics_drive_y,notch_tip_alpha_max,notch_tip_alpha_mean,bulk_alpha_mean,bulk_alpha_p95,bottom_right_alpha_max,bottom_right_alpha_mean,notch_tip_He_current_max,notch_tip_He_current_mean,bulk_He_current_p95,bulk_He_current_mean,bottom_right_He_current_max,bottom_right_He_current_mean,notch_tip_mechanics_drive_max,notch_tip_mechanics_drive_mean,bulk_mechanics_drive_p95,bulk_mechanics_drive_mean,bottom_right_mechanics_drive_max,bottom_right_mechanics_drive_mean,bulk_He_current_p95_over_notch_tip_He_current_max,bottom_right_He_current_max_over_notch_tip_He_current_max,bulk_mechanics_drive_p95_over_notch_tip_mechanics_drive_max,bottom_right_mechanics_drive_max_over_notch_tip_mechanics_drive_max,He_current_ratio_denominator_valid,mechanics_drive_ratio_denominator_valid,bulk_He_current_p95_over_notch_tip_He_current_max_valid,bottom_right_He_current_max_over_notch_tip_He_current_max_valid,bulk_mechanics_drive_p95_over_notch_tip_mechanics_drive_max_valid,bottom_right_mechanics_drive_max_over_notch_tip_mechanics_drive_max_valid,bulk_alpha_mean_over_notch_tip_alpha_max,bottom_right_alpha_max_over_notch_tip_alpha_max,reaction_N_tm_eff,elastic_energy,fracture_energy,loss_total,loss_log10,top_u_mode,top_u_abs_max,top_v_error_max,bottom_u_abs_max,bottom_v_abs_max,bottom_right_He_current_p95,bottom_right_alpha_p95,bottom_right_mechanics_drive_p95,bottom_u_max,bottom_u_mean,bottom_u_min,bottom_v_max,bottom_v_mean,bottom_v_min,bulk_He_current_max,bulk_alpha_max,bulk_mechanics_drive_max,macro_strain,macro_stress,max_He_current,max_He_history,max_mechanics_drive,notch_tip_He_current_p95,notch_tip_alpha_p95,notch_tip_mechanics_drive_p95,top_u_max,top_u_mean,top_u_min,top_v_abs_max,top_v_max,top_v_mean,top_v_min
intact_unitbox_full,0,1e-06,-5.606572358374251e-06,5.563732768722931e-06,2.5721828131794113e-05,0.00017992655921261758,0.0,4.1488093185317077e-07,7.975633174151557e-07,4.278885171515867e-05,4.1488093185317077e-07,7.975633174151557e-07,4.278885171515867e-05,4.1488093185317077e-07,7.975633174151557e-07,4.278885171515867e-05,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,4.030068794236286e-06,-7.180406244870402e-07,5.7029396950117405e-06,7.007569111010508e-05,0.00014711158291902393,0.00011629689106484875,4.278885171515867e-05,3.7211298612556e-06,8.626279480949957e-07,3.7829766101000825e-07,1.44490729780955e-06,1.2656914805120323e-06,4.278885171515867e-05,3.7211298612556e-06,8.626279480949957e-07,3.7829766101000825e-07,1.44490729780955e-06,1.2656914805120323e-06,0.02016010978367515,0.03376831206941848,0.02016010978367515,0.03376831206941848,True,True,0.02016010978367515,0.03376831206941848,0.02016010978367515,0.03376831206941848,1.4150973559478581,36.5034917342899,0.03679065406322479,3.59923237047699e-11,9.124319375953312e-16,3.59932361367075e-11,-10.4437791043576,free,3.749556753973593e-07,0.0,0.0,0.0,1.4269857160797983e-06,0.00014403011373360642,1.4269857160797983e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.961643986054696e-06,0.00017992655921261758,2.961643986054696e-06,nan,nan,4.278885171515867e-05,4.278885171515867e-05,4.278885171515867e-05,8.254943350038948e-06,-2.8532348324006343e-07,8.254943350038948e-06,1.8607758534017194e-07,1.3755732997111636e-08,-3.749556753973593e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
intact_unitbox_full,1,5e-06,-2.2112688384368084e-05,0.0014201559845302884,0.001355070490534572,0.006409794092178345,0.0,1.2208035866432536e-05,2.3583534601887902e-05,0.001258336240425706,1.2208035924558759e-05,2.3583534571800123e-05,0.001258336240425706,1.2208035924558759e-05,2.3583534571800123e-05,0.001258336240425706,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.006409794092178345,0.00537996872468558,0.001401800634572489,0.0033972999895922804,0.0032393932342529297,0.003201449988409877,0.001258336240425706,0.00011134761301609739,2.5542123967170466e-05,1.1120548977193193e-05,3.608215774875134e-05,3.286284118075855e-05,0.001258336240425706,0.00011134761301609739,2.5542123967170466e-05,1.1120549027141076e-05,3.608215774875134e-05,3.286284118075855e-05,0.020298329767987407,0.02867449620345071,0.020298329767987407,0.02867449620345071,True,True,0.020298329767987407,0.02867449620345071,0.020298329767987407,0.02867449620345071,0.21869667175160262,0.5053817934972126,0.1948561817407608,1.0454253018821191e-09,2.5455746451713557e-12,1.0479708765272905e-09,-8.979650786378283,free,1.4211505003913771e-06,0.0,0.0,0.0,3.576022609195206e-05,0.0032355989096686244,3.576022609195206e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.873076876625419e-05,0.006003439426422119,8.873076876625419e-05,nan,nan,0.001258336240425706,0.001258336240425706,0.001258336240425706,0.00024784812703728645,0.006363201141357422,0.00024784812703728645,8.536940754311217e-07,6.974035997586725e-08,-1.4211505003913771e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06
intact_unitbox_full,2,1e-05,-7.531699520768598e-05,0.005946678966391391,0.006701370524438056,0.057637762278318405,0.0,5.033301484249935e-05,0.00010290850188179824,0.0055739423260092735,5.033301584065853e-05,0.00010290850139362941,0.0055739423260092735,5.033301584065853e-05,0.00010290850139362941,0.0055739423260092735,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.057637762278318405,0.03856878996864982,0.005648155460152839,0.013577216444537034,0.015149116516113281,0.014844521880149841,0.0055739423260092735,0.0004851719948525386,0.00010519341740291562,4.550719268104349e-05,0.00014455572818405926,0.00013234366633696482,0.0055739423260092735,0.0004851719948525386,0.00010519341740291562,4.550719281990046e-05,0.00014455572818405926,0.00013234366633696482,0.0188723548343978,0.025934198764405867,0.0188723548343978,0.025934198764405867,True,True,0.0188723548343978,0.025934198764405867,0.0188723548343978,0.025934198764405867,0.09799401012272653,0.262833182922022,0.3781103193759918,4.195046976462891e-09,4.5528730091559666e-11,4.24057570655445e-09,-8.372575178971637,free,2.8077834031137172e-06,0.0,0.0,0.0,0.0001433345219993498,0.015118657052516938,0.0001433345219993498,0.0,0.0,0.0,0.0,0.0,0.0,0.0003840764984488487,0.03647955507040024,0.0003840764984488487,nan,nan,0.0055739423260092735,0.0055739423260092735,0.0055739423260092735,0.001070737512782215,0.054864794760942456,0.001070737512782215,1.6434137251053471e-06,1.047815757715398e-07,-2.8077834031137172e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06
intact_unitbox_full,3,1.5e-05,-9.436067193746567e-05,0.013522041817883908,0.016182162083447017,0.16241811215877533,0.0,0.00011685606821766449,0.00028057105633095007,0.015669245272874832,0.00011685610130644566,0.00028057104255802017,0.015669245272874832,0.00011685610130644566,0.00028057104255802017,0.015669245272874832,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.16241811215877533,0.10019718064633135,0.012654038164686604,0.029427064489573235,0.03534653037786484,0.03465188667178154,0.015669245272874832,0.0013050072872941461,0.00024011328641790892,0.00010319062268312031,0.00033089821226894855,0.0003037186834262684,0.015669245272874832,0.0013050072872941461,0.00024011328641790892,0.00010319065675844191,0.00033089821226894855,0.0003037186834262684,0.015323857801471212,0.021117686685380395,0.015323857801471212,0.021117686685380395,True,True,0.015323857801471212,0.021117686685380395,0.015323857801471212,0.021117686685380395,0.07791026503445857,0.21762677763001625,0.532310426235199,9.23516729756102e-09,2.3678584093467236e-10,9.471953138495692e-09,-8.02356045924268,free,4.3244963308097795e-06,0.0,0.0,0.0,0.00032818025938468053,0.03527706600725651,0.00032818025938468053,0.0,0.0,0.0,0.0,0.0,0.0,0.0008886824361979961,0.08847464621067047,0.0008886824361979961,nan,nan,0.015669245272874832,0.015669245272874832,0.015669245272874832,0.0029209132306277723,0.1542595863342285,0.0029209132306277723,2.398517153778812e-06,1.1270724300516122e-07,-4.3244963308097795e-06,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05
intact_unitbox_full,4,2e-05,-0.00014944362919777632,0.024255845327515405,0.032554875535196905,0.3887309730052948,0.0,0.0002249843331867167,0.0008590292007284232,0.05145927518606186,0.00022498493469221776,0.0008590290441453031,0.05145927518606186,0.00022498493469221776,0.0008590290441453031,0.05145927518606186,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.3887309730052948,0.21202995505643218,0.022260021823609262,0.05163819156587123,0.06276190280914307,0.06182430312037468,0.05145927518606186,0.003555832468370918,0.00043569061963353277,0.000184156447386749,0.0006055699777789414,0.0005565016763284802,0.05145927518606186,0.003555832468370918,0.00043569061963353277,0.00018415710830005754,0.0006055699777789414,0.0005565016763284802,0.008466707275961455,0.011767946120293677,0.008466707275961455,0.011767946120293677,True,True,0.008466707275961455,0.011767946120293677,0.008466707275961455,0.011767946120293677,0.05726330899623495,0.16145331133232907,0.6384655237197876,1.575267916109624e-08,7.958775860572587e-10,1.6548556747153498e-08,-7.781239876454964,free,6.060991836420726e-06,0.0,0.0,0.0,0.0006006631476338953,0.06266814284026623,0.0006006631476338953,0.0,0.0,0.0,0.0,0.0,0.0,0.0017681727185845375,0.18522348999977112,0.0017681727185845375,nan,nan,0.05145927518606186,0.05145927518606186,0.05145927518606186,0.00993016511201858,0.372374677658081,0.00993016511201858,3.030533434866811e-06,6.603601434562734e-08,-6.060991836420726e-06,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05
intact_unitbox_full,5,2.5e-05,-0.0001628720056032762,0.03918294682414622,0.06749853174828344,0.8970925211906433,0.005729070412123452,0.0006487949345788521,0.007992580474466222,0.39988642930984497,0.0006493918373276965,0.007992648905147975,0.39988642930984497,0.0006493918373276965,0.007992648905147975,0.39988642930984497,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.8970925211906433,0.43025179748257547,0.034816187713541336,0.08324489891529079,0.09426034986972809,0.09224284067749977,0.39988642930984497,0.02633007594183616,0.0007104955438990143,0.00030729377270817906,0.0009255621116608381,0.0008542909054085612,0.39988642930984497,0.026357334547966488,0.0007104955438990143,0.0003075529258387638,0.0009255621116608381,0.0008542909054085612,0.001776743324661561,0.002314562445287891,0.001776743324661561,0.002314562445287891,True,True,0.001776743324661561,0.002314562445287891,0.001776743324661561,0.002314562445287891,0.038810030059477515,0.10507316429817454,0.6913331747055054,2.2526467802208572e-08,2.487902994730007e-09,2.501437079693858e-08,-7.601810416740367,free,7.642797754670028e-06,0.0,0.0,0.0,0.0009184349910356104,0.09405859895050525,0.0009184349910356104,0.0,0.0,0.0,0.0,0.0,0.0,0.027036108076572418,0.5980793833732605,0.027036108076572418,nan,nan,0.39988642930984497,0.39988642930984497,0.39988642930984497,0.16618025898933408,0.8420672535896301,0.16618025898933408,3.3241296932828845e-06,1.1222814748634846e-07,-7.642797754670028e-06,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05
intact_unitbox_full,6,3e-05,-0.00013046330423094332,0.05448539745269372,0.09256429817830279,0.9754447937011719,0.011088523378303456,0.0020758531227128845,0.035185556864503455,1.2402324676513672,0.0020816379531233583,0.03518632869156077,1.2402324676513672,0.0020816379531233583,0.03518632869156077,1.2402324676513672,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.9754447937011719,0.49364644758505366,0.05003130233435081,0.12305845543742176,0.1272411048412323,0.1247202679514885,1.2402324676513672,0.1092304859729703,0.0010603568051010368,0.0006463577975100621,0.0012911269441246986,0.0011914285132661462,1.2402324676513672,0.10953561197869657,0.0010609579971060151,0.0006482439992762964,0.0012911269441246986,0.0011914285132661462,0.0008549661718734379,0.0010410362394154304,0.0008554509132591531,0.0010410362394154304,True,True,0.0008549661718734379,0.0010410362394154304,0.0008554509132591531,0.0010410362394154304,0.05129075746513024,0.1304441888078934,0.694414496421814,2.8982114486098e-08,5.0853166122522e-09,3.40674310983502e-08,-7.467660613772127,free,9.392780157213565e-06,0.0,0.0,0.0,0.0012811571010388433,0.1269890211522579,0.0012811571010388433,0.0,0.0,0.0,0.0,0.0,0.0,0.3841521441936493,0.921421468257904,0.3841521441936493,nan,nan,1.2402324676513672,1.2402324676513672,1.2402324676513672,0.6584842801094052,0.9585515141487121,0.6584842801094052,3.5512657632352784e-06,2.4065917330062804e-07,-9.392780157213565e-06,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05
intact_unitbox_full,7,3.5e-05,-0.0001335456472588703,0.06987532601316278,0.11501958424477778,1.000335931777954,0.01737201995934208,0.0053162745193532715,0.09505749461870704,3.2269504070281982,0.0053351417636865895,0.09506008882776885,3.2269504070281982,0.0053351417636865895,0.09506008882776885,3.2269504070281982,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,1.000335931777954,0.5098641373931545,0.06598544223111127,0.17599353641271526,0.15990149974822998,0.15670669078826904,3.2269504070281982,0.2850935094308986,0.0014107459748629453,0.0016174377692494963,0.0016933029983192682,0.0015593787538819015,3.2269504070281982,0.2861275533359232,0.0014412672317121178,0.0016229975419744772,0.0016933029983192682,0.0015593787538819015,0.00043717621807586016,0.0005247378437026199,0.0004466344535611958,0.0005247378437026199,True,True,0.00043717621807586016,0.0005247378437026199,0.0004466344535611958,0.0005247378437026199,0.0659632830681505,0.15984780179197194,0.6810261607170105,3.439085105583217e-08,8.601420020681871e-09,4.2992271076514044e-08,-7.366609612572074,free,1.051497929438483e-05,0.0,0.0,0.0,0.0016799105738755315,0.1595820188522339,0.0016799105738755315,0.0,0.0,0.0,0.0,0.0,0.0,1.3520420789718628,0.9745733141899109,1.3520420789718628,nan,nan,3.2269504070281982,3.2269504070281982,3.2269504070281982,2.118147039413449,0.9855418682098388,2.118147039413449,3.7258046177157667e-06,4.3801684341815416e-07,-1.051497929438483e-05,3.5000000934815034e-05,3.5000000934815034e-05,3.5000000934815034e-05,3.5000000934815034e-05
intact_unitbox_full,8,4e-05,-0.00010039051994681358,0.08494597385630323,0.1366250824683474,1.0004490613937378,0.02457956015523933,0.010567693675914248,0.17840383105088237,5.772466659545898,0.010595867162842679,0.1784032518530266,5.772466659545898,0.010595867162842679,0.1784032518530266,5.772466659545898,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,1.0004490613937378,0.5159954837944409,0.08150737311518673,0.2465270392596712,0.1851854771375656,0.18058080226182938,5.772466659545898,0.5256680757133151,0.0019967863801866755,0.0038751435649978195,0.002023614477366209,0.0018490573856979609,5.772466659545898,0.5265949972398792,0.0020037919748574404,0.003892864361707766,0.002023614477366209,0.0018490573856979609,0.0003459156194318767,0.0003505632161633655,0.00034712924180233765,0.0003505632161633655,True,True,0.0003459156194318767,0.0003505632161633655,0.00034712924180233765,0.0003505632161633655,0.08147078772969991,0.18510235481612775,0.6598621010780334,3.825785910294144e-08,1.2709053365256295e-08,5.0966912468197734e-08,-7.292711674801303,free,1.0961750376736745e-05,0.0,0.0,0.0,0.0020061587681993844,0.184725009649992,0.0020061587681993844,-0.0,0.0,-0.0,0.0,0.0,0.0,2.878117084503174,1.0004178285598755,2.878117084503174,nan,nan,5.772466659545898,5.772466659545898,5.772466659545898,4.164556169509881,0.9910953283309937,4.164556169509881,3.6210344660503324e-06,5.517124463949585e-07,-1.0961750376736745e-05,3.9999998989515007e-05,3.9999998989515007e-05,3.9999998989515007e-05,3.9999998989515007e-05
intact_unitbox_full,9,4.5e-05,-7.775347330607474e-05,0.09839547734372095,0.15870594921478354,1.0007131099700928,0.03511365736462761,0.018960470933396704,0.29892495060616237,9.34261703491211,0.019009547628299418,0.29892313146150196,9.34261703491211,0.019009547628299418,0.29892313146150196,9.34261703491211,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,1.0006093978881836,0.5180744080714983,0.09484894020876435,0.3442338645458218,0.1870856136083603,0.18198572099208832,9.34261703491211,0.8590447189221901,0.0027624472510069608,0.008265958740276944,0.0020230787340551615,0.0018492568633519113,9.34261703491211,0.8602492113436524,0.002843756915535775,0.00830310734241556,0.002023614477366209,0.001849635795224458,0.00029568238114481896,0.00021654304425571411,0.00030438547410313794,0.00021660038828566264,True,True,0.00029568238114481896,0.00021654304425571411,0.00030438547410313794,0.00021660038828566264,0.09479117466710377,0.18697167346540033,0.6723256707191467,4.00065118810744e-08,1.722932907455288e-08,5.723584095562728e-08,-7.2423319317893595,free,1.0147408829652704e-05,0.0,0.0,0.0,0.0020056965469848363,0.18657562434673308,0.002006216609152034,-0.0,0.0,-0.0,0.0,0.0,0.0,5.205387115478516,1.0007131099700928,5.205387115478516,nan,nan,9.34261703491211,9.34261703491211,9.34261703491211,6.725472640991204,0.9971794366836548,6.725472640991204,4.042394721182063e-06,1.1978259294664896e-06,-1.0147408829652704e-05,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05
